date,symbol,name,open,high,low,close,volume,amount
2023-11-01,159915,创业板ETF,2.58,2.586,2.524,2.53,1160579,2935963.51
2023-11-01,510300,沪深300ETF,3.454,3.478,3.419,3.443,1482583,5104483.7
2023-11-01,511010,国债ETF,111.598,111.626,111.484,111.512,821336,91588809.4
2023-11-02,159915,创业板ETF,2.526,2.546,2.495,2.516,2226598,5601340.67
2023-11-02,510300,沪深300ETF,3.435,3.478,3.355,3.397,1157620,3932373.5
2023-11-02,511010,国债ETF,111.508,111.544,111.101,111.137,1571235,174621773.79
2023-11-03,159915,创业板ETF,2.51,2.568,2.453,2.512,2429569,6103391.47
2023-11-03,510300,沪深300ETF,3.396,3.462,3.358,3.424,702481,2405079.23
2023-11-03,511010,国债ETF,111.235,111.515,110.767,111.047,1448130,160810704.08
2023-11-06,159915,创业板ETF,2.504,2.59,2.449,2.534,584826,1482071.78
2023-11-06,510300,沪深300ETF,3.432,3.492,3.413,3.473,2047912,7111602.82
2023-11-06,511010,国债ETF,111.127,111.477,110.803,111.153,1691568,188022695.21
2023-11-07,159915,创业板ETF,2.539,2.615,2.486,2.562,632751,1620877.71
2023-11-07,510300,沪深300ETF,3.46,3.536,3.411,3.487,1168125,4073102.96
2023-11-07,511010,国债ETF,111.011,111.218,110.714,110.922,1973904,218948817.94
2023-11-08,159915,创业板ETF,2.55,2.574,2.486,2.51,2532877,6357292.33
2023-11-08,510300,沪深300ETF,3.488,3.546,3.392,3.448,1361997,4696371.95
2023-11-08,511010,国债ETF,110.922,111.574,110.655,111.306,2815779,313413035.26
2023-11-09,159915,创业板ETF,2.511,2.58,2.473,2.541,1176525,2989481.36
2023-11-09,510300,沪深300ETF,3.46,3.499,3.44,3.479,816078,2839380.03
2023-11-09,511010,国债ETF,111.296,111.521,110.875,111.1,3415836,379500462.32
2023-11-10,159915,创业板ETF,2.537,2.556,2.438,2.457,676347,1661538.84
2023-11-10,510300,沪深300ETF,3.464,3.507,3.401,3.443,1181717,4068931.41
2023-11-10,511010,国债ETF,111.021,111.184,110.856,111.018,3554341,394597480.51
2023-11-13,159915,创业板ETF,2.47,2.524,2.376,2.429,1519814,3692307.32
2023-11-13,510300,沪深300ETF,3.456,3.481,3.429,3.453,1531095,5287585.55
2023-11-13,511010,国债ETF,110.974,111.202,110.753,110.981,1644710,182531519.14
2023-11-14,159915,创业板ETF,2.427,2.49,2.408,2.471,1566031,3869562.6
2023-11-14,510300,沪深300ETF,3.447,3.495,3.361,3.409,1737894,5924131.5
2023-11-14,511010,国债ETF,110.951,111.282,110.744,111.074,745976,82858907.56
2023-11-15,159915,创业板ETF,2.475,2.517,2.417,2.459,1074072,2640795.48
2023-11-15,510300,沪深300ETF,3.407,3.455,3.311,3.358,1794017,6023924.77
2023-11-15,511010,国债ETF,111.096,111.163,110.957,111.024,1375272,152688388.4
2023-11-16,159915,创业板ETF,2.466,2.529,2.416,2.478,1356094,3361028.24
2023-11-16,510300,沪深300ETF,3.352,3.38,3.279,3.307,617245,2041170.94
2023-11-16,511010,国债ETF,111.077,111.76,110.943,111.625,1881805,210056004.39
2023-11-17,159915,创业板ETF,2.463,2.657,2.402,2.593,2297512,5958270.68
2023-11-17,510300,沪深300ETF,3.31,3.34,3.278,3.308,1491478,4934002.64
2023-11-17,511010,国债ETF,111.646,111.86,111.06,111.272,1730017,192502795.41
2023-11-20,159915,创业板ETF,2.572,2.632,2.524,2.584,1606448,4151709.04
2023-11-20,510300,沪深300ETF,3.312,3.365,3.232,3.285,2264252,7437442.91
2023-11-20,511010,国债ETF,111.306,111.638,111.076,111.408,1432380,159578805.0
2023-11-21,159915,创业板ETF,2.576,2.637,2.516,2.577,3075408,7924309.62
2023-11-21,510300,沪深300ETF,3.289,3.331,3.259,3.301,2464119,8134365.09
2023-11-21,511010,国债ETF,111.511,111.799,111.237,111.525,1212391,135212165.96
2023-11-22,159915,创业板ETF,2.578,2.636,2.427,2.482,4189309,10399533.95
2023-11-22,510300,沪深300ETF,3.327,3.373,3.21,3.255,3012693,9805907.06
2023-11-22,511010,国债ETF,111.473,111.698,110.988,111.214,1545016,171826744.39
2023-11-23,159915,创业板ETF,2.473,2.53,2.442,2.498,2033497,5080073.73
2023-11-23,510300,沪深300ETF,3.231,3.283,3.221,3.273,1348773,4414606.49
2023-11-23,511010,国债ETF,111.195,111.368,110.928,111.1,989580,109942420.86
2023-11-24,159915,创业板ETF,2.513,2.588,2.489,2.564,723592,1855163.12
2023-11-24,510300,沪深300ETF,3.268,3.281,3.238,3.251,2150223,6991278.37
2023-11-24,511010,国债ETF,111.099,111.275,110.684,110.859,1213620,134540681.83
2023-11-27,159915,创业板ETF,2.552,2.598,2.528,2.574,983703,2532033.13
2023-11-27,510300,沪深300ETF,3.238,3.343,3.193,3.297,1600119,5275789.36
2023-11-27,511010,国债ETF,110.861,111.078,110.393,110.609,851419,94174998.85
2023-11-28,159915,创业板ETF,2.573,2.623,2.529,2.579,1329498,3428374.47
2023-11-28,510300,沪深300ETF,3.294,3.371,3.259,3.335,1877658,6261831.27
2023-11-28,511010,国债ETF,110.638,110.885,110.376,110.623,619914,68576881.78
2023-11-29,159915,创业板ETF,2.583,2.722,2.582,2.721,1460425,3973560.7
2023-11-29,510300,沪深300ETF,3.327,3.356,3.299,3.328,2399993,7986194.81
2023-11-29,511010,国债ETF,110.646,111.155,110.391,110.9,2253260,249885497.96
2023-11-30,159915,创业板ETF,2.705,2.82,2.616,2.73,1091627,2979996.57
2023-11-30,510300,沪深300ETF,3.324,3.35,3.306,3.332,1364974,4548306.88
2023-11-30,511010,国债ETF,110.981,111.167,110.528,110.714,1799315,199209033.97
2023-12-01,159915,创业板ETF,2.718,2.795,2.663,2.739,1064893,2916558.8
2023-12-01,510300,沪深300ETF,3.331,3.377,3.296,3.342,685585,2291018.49
2023-12-01,511010,国债ETF,110.666,110.943,110.52,110.797,730009,80882697.06
2023-12-04,159915,创业板ETF,2.728,2.798,2.676,2.745,1249044,3428977.63
2023-12-04,510300,沪深300ETF,3.335,3.374,3.32,3.359,1021453,3431463.04
2023-12-04,511010,国债ETF,110.824,111.12,110.428,110.724,1591867,176257799.66
2023-12-05,159915,创业板ETF,2.77,2.811,2.657,2.697,2019807,5446804.49
2023-12-05,510300,沪深300ETF,3.368,3.398,3.32,3.35,1032170,3457644.15
2023-12-05,511010,国债ETF,110.776,110.905,110.223,110.351,1609206,177577415.78
2023-12-06,159915,创业板ETF,2.703,2.781,2.657,2.735,1881296,5144883.28
2023-12-06,510300,沪深300ETF,3.335,3.432,3.295,3.391,1274555,4322151.53
2023-12-06,511010,国债ETF,110.309,110.608,109.936,110.234,801192,88318611.67
2023-12-07,159915,创业板ETF,2.719,2.862,2.659,2.8,2139023,5989562.09
2023-12-07,510300,沪深300ETF,3.385,3.414,3.344,3.373,1087337,3667370.3
2023-12-07,511010,国债ETF,110.296,110.543,109.932,110.179,1004623,110688641.72
2023-12-08,159915,创业板ETF,2.801,2.901,2.757,2.857,1954739,5584434.43
2023-12-08,510300,沪深300ETF,3.372,3.384,3.291,3.303,1825125,6027879.39
2023-12-08,511010,国债ETF,110.138,111.065,109.754,110.68,1031142,114126372.91
2023-12-11,159915,创业板ETF,2.87,2.932,2.84,2.902,857231,2487489.75
2023-12-11,510300,沪深300ETF,3.315,3.325,3.302,3.312,3821328,12657308.08
2023-12-11,511010,国债ETF,110.663,110.857,110.505,110.699,3601559,398689036.82
2023-12-12,159915,创业板ETF,2.876,2.948,2.792,2.865,1804867,5170236.01
2023-12-12,510300,沪深300ETF,3.299,3.334,3.274,3.309,3744538,12390408.84
2023-12-12,511010,国债ETF,110.664,110.785,110.498,110.62,1162240,128566916.74
2023-12-13,159915,创业板ETF,2.885,2.924,2.803,2.842,1247162,3544000.21
2023-12-13,510300,沪深300ETF,3.297,3.343,3.294,3.34,3182282,10628718.25
2023-12-13,511010,国债ETF,110.65,110.87,110.484,110.704,1091516,120834811.09
2023-12-14,159915,创业板ETF,2.828,3.053,2.77,2.991,2213722,6620754.42
2023-12-14,510300,沪深300ETF,3.344,3.404,3.303,3.363,830822,2793673.26
2023-12-14,511010,国债ETF,110.782,111.013,110.686,110.917,1733149,192235168.93
2023-12-15,159915,创业板ETF,2.994,3.043,2.878,2.926,2886734,8447227.85
2023-12-15,510300,沪深300ETF,3.363,3.39,3.34,3.368,2482148,8359726.21
2023-12-15,511010,国债ETF,110.882,111.146,110.651,110.914,1874827,207944182.58
2023-12-18,159915,创业板ETF,2.913,2.949,2.82,2.855,940457,2685191.82
2023-12-18,510300,沪深300ETF,3.354,3.396,3.33,3.373,1017023,3429934.78
2023-12-18,511010,国债ETF,111.009,111.288,110.757,111.036,900984,100041890.12
2023-12-19,159915,创业板ETF,2.851,2.857,2.848,2.854,1405939,4012880.9
2023-12-19,510300,沪深300ETF,3.383,3.41,3.351,3.378,460957,1557037.34
2023-12-19,511010,国债ETF,110.991,111.118,110.335,110.462,657184,72593562.7
2023-12-20,159915,创业板ETF,2.838,2.907,2.712,2.779,1484883,4126525.42
2023-12-20,510300,沪深300ETF,3.38,3.402,3.333,3.354,1398089,4689236.17
2023-12-20,511010,国债ETF,110.449,110.659,110.042,110.251,612631,67543280.06
2023-12-21,159915,创业板ETF,2.755,2.779,2.694,2.719,3048294,8287744.71
2023-12-21,510300,沪深300ETF,3.35,3.399,3.262,3.31,813521,2692763.53
2023-12-21,511010,国债ETF,110.297,110.439,109.876,110.017,1044193,114879396.14
2023-12-22,159915,创业板ETF,2.713,2.764,2.599,2.649,1375853,3644074.21
2023-12-22,510300,沪深300ETF,3.306,3.329,3.258,3.281,1181050,3874843.55
2023-12-22,511010,国债ETF,110.028,110.15,109.845,109.967,725739,79807056.35
2023-12-25,159915,创业板ETF,2.655,2.686,2.563,2.594,1861767,4829076.02
2023-12-25,510300,沪深300ETF,3.281,3.297,3.263,3.278,2578464,8452571.58
2023-12-25,511010,国债ETF,110.019,110.133,109.832,109.946,1066275,117232294.43
2023-12-26,159915,创业板ETF,2.591,2.651,2.525,2.584,1950615,5040791.61
2023-12-26,510300,沪深300ETF,3.274,3.319,3.155,3.198,813625,2602004.62
2023-12-26,511010,国债ETF,109.836,110.311,109.529,110.003,2564088,282058400.75
2023-12-27,159915,创业板ETF,2.605,2.666,2.558,2.619,1405580,3680779.83
2023-12-27,510300,沪深300ETF,3.201,3.222,3.162,3.183,724198,2305354.56
2023-12-27,511010,国债ETF,110.014,110.258,109.719,109.963,1531200,168374904.02
2023-12-28,159915,创业板ETF,2.621,2.646,2.601,2.625,1028632,2700450.95
2023-12-28,510300,沪深300ETF,3.186,3.234,3.102,3.15,2933332,9239081.97
2023-12-28,511010,国债ETF,109.899,110.099,109.759,109.959,1151899,126661236.24
2023-12-29,159915,创业板ETF,2.631,2.701,2.593,2.662,1387307,3693088.03
2023-12-29,510300,沪深300ETF,3.14,3.186,3.101,3.147,1282428,4036059.29
2023-12-29,511010,国债ETF,110.009,110.26,109.599,109.85,1095325,120321346.43
2024-01-01,159915,创业板ETF,2.676,2.749,2.57,2.643,753607,1991860.44
2024-01-01,510300,沪深300ETF,3.133,3.157,3.096,3.12,1775750,5539856.63
2024-01-01,511010,国债ETF,109.785,110.168,109.576,109.959,1688233,185636942.81
2024-01-02,159915,创业板ETF,2.653,2.704,2.471,2.519,1278098,3219538.36
2024-01-02,510300,沪深300ETF,3.134,3.164,3.092,3.122,886192,2767070.82
2024-01-02,511010,国债ETF,109.984,110.087,109.779,109.882,1780447,195639849.65
2024-01-03,159915,创业板ETF,2.512,2.577,2.419,2.484,3859935,9587282.66
2024-01-03,510300,沪深300ETF,3.117,3.134,3.098,3.115,1206078,3757128.65
2024-01-03,511010,国债ETF,109.843,110.088,109.279,109.523,1034313,113280739.56
2024-01-04,159915,创业板ETF,2.484,2.529,2.363,2.407,1256693,3025435.01
2024-01-04,510300,沪深300ETF,3.13,3.177,3.114,3.16,4387944,13867928.34
2024-01-04,511010,国债ETF,109.592,110.008,109.279,109.694,499562,54799156.42
2024-01-05,159915,创业板ETF,2.397,2.485,2.33,2.417,1093900,2644176.78
2024-01-05,510300,沪深300ETF,3.161,3.205,3.106,3.149,1678068,5284433.98
2024-01-05,511010,国债ETF,109.629,109.794,109.425,109.59,1665103,182478274.44
2024-01-08,159915,创业板ETF,2.423,2.464,2.398,2.439,1463708,3570710.27
2024-01-08,510300,沪深300ETF,3.125,3.167,3.1,3.141,1036147,3254805.68
2024-01-08,511010,国债ETF,109.541,110.06,109.268,109.787,1491637,163762043.32
2024-01-09,159915,创业板ETF,2.433,2.486,2.36,2.412,1869338,4509763.64
2024-01-09,510300,沪深300ETF,3.143,3.171,3.115,3.143,487200,1531130.26
2024-01-09,511010,国债ETF,109.768,109.887,109.623,109.742,858178,94177759.23
2024-01-10,159915,创业板ETF,2.404,2.447,2.362,2.405,934174,2247122.33
2024-01-10,510300,沪深300ETF,3.135,3.159,3.058,3.081,1799513,5544387.13
2024-01-10,511010,国债ETF,109.75,109.908,109.492,109.65,1865236,204523344.83
2024-01-11,159915,创业板ETF,2.414,2.469,2.377,2.431,1873331,4554818.83
2024-01-11,510300,沪深300ETF,3.061,3.092,3.015,3.045,1333549,4061286.68
2024-01-11,511010,国债ETF,109.602,109.923,109.206,109.527,884002,96822002.05
2024-01-12,159915,创业板ETF,2.423,2.506,2.401,2.483,2393222,5942203.73
2024-01-12,510300,沪深300ETF,3.045,3.121,3.019,3.095,3348129,10360871.27
2024-01-12,511010,国债ETF,109.462,109.74,108.857,109.134,530665,57913516.63
2024-01-15,159915,创业板ETF,2.493,2.501,2.442,2.449,633000,1550286.75
2024-01-15,510300,沪深300ETF,3.084,3.143,3.054,3.113,1623746,5054262.46
2024-01-15,511010,国债ETF,109.145,109.473,108.924,109.252,1807606,197485087.86
2024-01-16,159915,创业板ETF,2.444,2.535,2.399,2.489,2747180,6838870.81
2024-01-16,510300,沪深300ETF,3.11,3.147,3.08,3.116,478131,1489935.25
2024-01-16,511010,国债ETF,109.253,109.837,109.121,109.704,1021410,112053067.72
2024-01-17,159915,创业板ETF,2.499,2.544,2.422,2.466,981543,2420974.77
2024-01-17,510300,沪深300ETF,3.126,3.201,3.08,3.154,1956270,6170128.85
2024-01-17,511010,国债ETF,109.657,109.954,109.262,109.559,1501391,164491212.39
2024-01-18,159915,创业板ETF,2.468,2.522,2.451,2.505,1584563,3968891.89
2024-01-18,510300,沪深300ETF,3.161,3.185,3.124,3.148,1008473,3175022.58
2024-01-18,511010,国债ETF,109.564,109.833,109.314,109.583,3648148,399774908.46
2024-01-19,159915,创业板ETF,2.487,2.52,2.355,2.387,2654805,6336352.74
2024-01-19,510300,沪深300ETF,3.148,3.178,3.111,3.14,1182896,3714642.47
2024-01-19,511010,国债ETF,109.618,109.829,109.286,109.496,4923695,539125820.19
2024-01-22,159915,创业板ETF,2.376,2.415,2.329,2.368,1879096,4449101.03
2024-01-22,510300,沪深300ETF,3.141,3.173,3.098,3.13,712846,2231507.96
2024-01-22,511010,国债ETF,109.439,109.701,108.947,109.209,3444120,376129892.29
2024-01-23,159915,创业板ETF,2.372,2.427,2.327,2.382,678306,1615952.14
2024-01-23,510300,沪深300ETF,3.131,3.15,3.052,3.07,2384321,7320851.48
2024-01-23,511010,国债ETF,109.137,109.321,108.755,108.938,1164306,126837665.13
2024-01-24,159915,创业板ETF,2.38,2.41,2.299,2.328,2294558,5341552.4
2024-01-24,510300,沪深300ETF,3.064,3.139,3.028,3.103,1163923,3611482.58
2024-01-24,511010,国债ETF,108.96,109.321,108.744,109.105,3561965,388627832.93
2024-01-25,159915,创业板ETF,2.338,2.37,2.194,2.223,1329491,2955773.82
2024-01-25,510300,沪深300ETF,3.093,3.126,3.065,3.097,1981808,6137581.56
2024-01-25,511010,国债ETF,109.119,109.442,108.918,109.241,2482978,271244044.8
2024-01-26,159915,创业板ETF,2.244,2.284,2.135,2.174,2501988,5439634.43
2024-01-26,510300,沪深300ETF,3.092,3.118,3.069,3.094,2992744,9260487.76
2024-01-26,511010,国债ETF,109.269,109.391,108.945,109.067,2563387,279580252.21
2024-01-29,159915,创业板ETF,2.174,2.21,2.127,2.162,1849634,3999309.63
2024-01-29,510300,沪深300ETF,3.095,3.116,3.063,3.084,865003,2667248.03
2024-01-29,511010,国债ETF,109.054,109.398,108.89,109.234,956278,104458296.87
2024-01-30,159915,创业板ETF,2.146,2.196,2.128,2.178,1309524,2852073.36
2024-01-30,510300,沪深300ETF,3.076,3.105,3.034,3.063,1991618,6099533.56
2024-01-30,511010,国债ETF,109.235,109.446,108.877,109.087,1077717,117565151.0
2024-01-31,159915,创业板ETF,2.181,2.245,2.138,2.201,2758431,6070657.8
2024-01-31,510300,沪深300ETF,3.06,3.092,2.956,2.988,1476776,4412564.96
2024-01-31,511010,国债ETF,109.123,109.335,108.696,108.907,1169971,127417586.64
2024-02-01,159915,创业板ETF,2.211,2.24,2.17,2.199,1813922,3988148.5
2024-02-01,510300,沪深300ETF,2.987,3.027,2.953,2.993,480692,1438942.9
2024-02-01,511010,国债ETF,108.866,109.165,108.452,108.751,1209324,131514752.73
2024-02-02,159915,创业板ETF,2.204,2.245,2.098,2.138,2929775,6263639.76
2024-02-02,510300,沪深300ETF,2.985,3.105,2.947,3.067,618220,1895907.43
2024-02-02,511010,国债ETF,108.781,109.227,108.577,109.022,1447604,157820459.93
2024-02-05,159915,创业板ETF,2.143,2.183,2.055,2.095,911811,1909872.11
2024-02-05,510300,沪深300ETF,3.075,3.127,3.049,3.101,3126722,9695321.61
2024-02-05,511010,国债ETF,109.026,109.304,108.834,109.112,935140,102034874.93
2024-02-06,159915,创业板ETF,2.097,2.155,2.055,2.113,1570584,3317970.8
2024-02-06,510300,沪深300ETF,3.111,3.158,3.045,3.092,1976291,6109777.11
2024-02-06,511010,国债ETF,109.127,109.308,108.801,108.981,1200739,130857953.53
2024-02-07,159915,创业板ETF,2.106,2.172,2.081,2.147,2808195,6028480.52
2024-02-07,510300,沪深300ETF,3.092,3.124,3.029,3.061,1870952,5726612.69
2024-02-07,511010,国债ETF,108.962,109.317,108.839,109.194,2471770,269901952.41
2024-02-08,159915,创业板ETF,2.149,2.183,2.116,2.15,1343161,2887704.61
2024-02-08,510300,沪深300ETF,3.052,3.105,3.009,3.062,2535816,7765220.43
2024-02-08,511010,国债ETF,109.303,109.52,109.112,109.329,1885489,206137946.43
2024-02-09,159915,创业板ETF,2.147,2.274,2.1,2.225,945008,2102834.43
2024-02-09,510300,沪深300ETF,3.045,3.102,3.018,3.075,3121188,9598558.81
2024-02-09,511010,国债ETF,109.317,109.58,108.968,109.231,1216919,132924880.95
2024-02-12,159915,创业板ETF,2.226,2.229,2.196,2.2,749935,1649645.82
2024-02-12,510300,沪深300ETF,3.053,3.115,3.009,3.072,1310194,4024621.79
2024-02-12,511010,国债ETF,109.237,109.316,108.72,108.798,1600253,174105034.67
2024-02-13,159915,创业板ETF,2.197,2.224,2.171,2.198,851686,1872142.63
2024-02-13,510300,沪深300ETF,3.081,3.132,3.05,3.101,2563615,7948861.26
2024-02-13,511010,国债ETF,108.798,108.989,108.35,108.541,3356966,364369619.59
2024-02-14,159915,创业板ETF,2.202,2.213,2.194,2.205,965367,2128934.56
2024-02-14,510300,沪深300ETF,3.102,3.124,3.047,3.069,1072834,3292375.64
2024-02-14,511010,国债ETF,108.522,108.779,108.043,108.299,1793348,194217684.33
2024-02-15,159915,创业板ETF,2.193,2.227,2.162,2.196,1647080,3616671.29
2024-02-15,510300,沪深300ETF,3.063,3.132,3.037,3.106,3021767,9384616.8
2024-02-15,511010,国债ETF,108.272,108.675,107.941,108.344,1542221,167090540.09
2024-02-16,159915,创业板ETF,2.204,2.236,2.112,2.143,2617767,5609522.35
2024-02-16,510300,沪深300ETF,3.092,3.145,3.058,3.112,633579,1971403.83
2024-02-16,511010,国债ETF,108.349,108.671,108.04,108.363,910738,98689915.15
2024-02-19,159915,创业板ETF,2.162,2.205,2.048,2.09,1665278,3480815.3
2024-02-19,510300,沪深300ETF,3.109,3.12,3.082,3.093,1701270,5262628.1
2024-02-19,511010,国债ETF,108.278,108.697,108.077,108.495,1900984,206247493.9
2024-02-20,159915,创业板ETF,2.074,2.142,2.023,2.091,1359338,2842650.53
2024-02-20,510300,沪深300ETF,3.101,3.134,3.051,3.084,787776,2429714.37
2024-02-20,511010,国债ETF,108.546,108.695,108.138,108.287,989306,107128677.24
2024-02-21,159915,创业板ETF,2.08,2.137,2.051,2.107,1173407,2472264.98
2024-02-21,510300,沪深300ETF,3.086,3.104,3.079,3.097,1650902,5112240.38
2024-02-21,511010,国债ETF,108.388,108.558,107.943,108.113,1120354,121124305.73
2024-02-22,159915,创业板ETF,2.116,2.231,2.063,2.176,1459886,3177148.95
2024-02-22,510300,沪深300ETF,3.087,3.156,3.054,3.123,1271482,3971184.34
2024-02-22,511010,国债ETF,108.203,108.797,108.044,108.636,1258096,136675141.62
2024-02-23,159915,创业板ETF,2.169,2.199,2.148,2.178,1954356,4257375.45
2024-02-23,510300,沪深300ETF,3.149,3.17,3.105,3.126,1474482,4609709.51
2024-02-23,511010,国债ETF,108.675,109.01,108.456,108.79,1155290,125684186.09
2024-02-26,159915,创业板ETF,2.178,2.219,2.033,2.072,3303956,6846828.2
2024-02-26,510300,沪深300ETF,3.13,3.163,3.114,3.147,1463559,4605770.32
2024-02-26,511010,国债ETF,108.846,109.391,108.655,109.199,1205570,131647222.32
2024-02-27,159915,创业板ETF,2.072,2.115,1.977,2.02,2463279,4975374.81
2024-02-27,510300,沪深300ETF,3.135,3.257,3.111,3.232,1311737,4239349.27
2024-02-27,511010,国债ETF,109.288,109.361,109.176,109.249,1425264,155709136.72
2024-02-28,159915,创业板ETF,2.02,2.068,1.914,1.96,2090198,4096775.58
2024-02-28,510300,沪深300ETF,3.234,3.282,3.128,3.175,1185970,3765085.84
2024-02-28,511010,国债ETF,109.357,109.519,109.084,109.246,3095964,338221889.63
2024-02-29,159915,创业板ETF,1.931,1.934,1.923,1.927,2803597,5401256.7
2024-02-29,510300,沪深300ETF,3.177,3.23,3.055,3.106,928644,2884353.85
2024-02-29,511010,国债ETF,109.275,109.421,109.038,109.183,2288448,249860631.87
2024-03-01,159915,创业板ETF,1.915,1.992,1.867,1.943,1235590,2400940.37
2024-03-01,510300,沪深300ETF,3.112,3.138,3.083,3.11,1540237,4789486.19
2024-03-01,511010,国债ETF,109.197,109.525,108.981,109.308,2049514,224028666.07
2024-03-04,159915,创业板ETF,1.943,1.998,1.898,1.954,653556,1276795.15
2024-03-04,510300,沪深300ETF,3.112,3.16,3.03,3.077,1454309,4475205.97
2024-03-04,511010,国债ETF,109.213,110.003,109.067,109.857,1525632,167600690.22
2024-03-05,159915,创业板ETF,1.971,1.992,1.942,1.964,3997634,7851456.24
2024-03-05,510300,沪深300ETF,3.066,3.116,3.032,3.082,2633097,8114118.05
2024-03-05,511010,国债ETF,109.854,110.059,109.63,109.835,1926153,211558754.09
2024-03-06,159915,创业板ETF,1.973,1.998,1.89,1.914,2353166,4503539.3
2024-03-06,510300,沪深300ETF,3.084,3.135,2.978,3.028,1872623,5670347.15
2024-03-06,511010,国债ETF,109.822,109.993,109.631,109.801,972286,106758239.03
2024-03-07,159915,创业板ETF,1.925,1.943,1.883,1.901,2454058,4664836.32
2024-03-07,510300,沪深300ETF,3.02,3.064,2.989,3.033,2856168,8662758.46
2024-03-07,511010,国债ETF,109.849,110.008,109.687,109.846,1060867,116532277.97
2024-03-08,159915,创业板ETF,1.885,1.916,1.868,1.899,909076,1726756.1
2024-03-08,510300,沪深300ETF,3.033,3.117,2.995,3.078,1259870,3877382.93
2024-03-08,511010,国债ETF,109.751,109.996,109.307,109.551,1957017,214393195.37
2024-03-11,159915,创业板ETF,1.898,2.017,1.855,1.972,712213,1404638.47
2024-03-11,510300,沪深300ETF,3.076,3.135,3.058,3.116,1336546,4164573.21
2024-03-11,511010,国债ETF,109.65,109.833,109.272,109.455,1123875,123013458.49
2024-03-12,159915,创业板ETF,1.97,2.039,1.951,2.02,1347604,2722392.79
2024-03-12,510300,沪深300ETF,3.121,3.167,3.033,3.079,1693212,5213515.77
2024-03-12,511010,国债ETF,109.409,109.535,109.247,109.373,1953677,213679094.89
2024-03-13,159915,创业板ETF,2.036,2.055,1.995,2.013,1803469,3631190.89
2024-03-13,510300,沪深300ETF,3.08,3.122,3.028,3.069,2530460,7766372.57
2024-03-13,511010,国债ETF,109.473,109.586,109.329,109.442,2586457,283067878.05
2024-03-14,159915,创业板ETF,2.016,2.084,1.978,2.046,1014955,2076250.07
2024-03-14,510300,沪深300ETF,3.066,3.145,3.021,3.1,961581,2980653.2
2024-03-14,511010,国债ETF,109.465,109.748,109.315,109.599,1188230,130228603.14
2024-03-15,159915,创业板ETF,2.048,2.084,2.015,2.051,4174846,8560529.18
2024-03-15,510300,沪深300ETF,3.122,3.215,3.071,3.163,1532115,4846312.14
2024-03-15,511010,国债ETF,109.564,109.978,109.436,109.849,2322038,255073099.96
2024-03-18,159915,创业板ETF,2.051,2.104,1.986,2.04,1842749,3758677.14
2024-03-18,510300,沪深300ETF,3.16,3.188,3.103,3.131,747326,2339672.42
2024-03-18,511010,国债ETF,109.867,110.096,109.622,109.852,1875592,206037188.56
2024-03-19,159915,创业板ETF,2.043,2.073,1.998,2.027,968269,1962764.8
2024-03-19,510300,沪深300ETF,3.127,3.164,3.065,3.102,1706779,5294444.66
2024-03-19,511010,国债ETF,109.872,110.216,109.656,109.999,1502098,165229851.89
2024-03-20,159915,创业板ETF,2.014,2.057,1.922,1.964,2220477,4360070.43
2024-03-20,510300,沪深300ETF,3.105,3.151,3.096,3.141,3333033,10468877.99
2024-03-20,511010,国债ETF,109.953,110.194,109.792,110.033,700813,77112310.26
2024-03-21,159915,创业板ETF,1.965,2.053,1.933,2.02,1505614,3041164.81
2024-03-21,510300,沪深300ETF,3.145,3.166,3.108,3.129,1115666,3491055.8
2024-03-21,511010,国债ETF,110.084,110.319,109.645,109.879,1021419,112232442.79
2024-03-22,159915,创业板ETF,2.014,2.077,1.962,2.025,1627935,3296204.88
2024-03-22,510300,沪深300ETF,3.137,3.154,3.078,3.095,1753139,5425155.46
2024-03-22,511010,国债ETF,109.82,110.086,109.195,109.46,1857671,203341178.38
2024-03-25,159915,创业板ETF,2.028,2.068,1.943,1.982,1704887,3379178.15
2024-03-25,510300,沪深300ETF,3.081,3.173,3.04,3.131,1371576,4294529.31
2024-03-25,511010,国债ETF,109.48,109.831,109.207,109.558,1254057,137392348.62
2024-03-26,159915,创业板ETF,1.993,2.04,1.92,1.966,2237537,4398824.14
2024-03-26,510300,沪深300ETF,3.126,3.164,3.036,3.074,2860651,8794533.2
2024-03-26,511010,国债ETF,109.545,109.858,109.157,109.47,1291269,141354725.44
2024-03-27,159915,创业板ETF,1.963,1.994,1.915,1.945,2767466,5383833.17
2024-03-27,510300,沪深300ETF,3.083,3.12,3.016,3.052,759656,2318331.97
2024-03-27,511010,国债ETF,109.549,109.675,109.32,109.446,1224000,133961778.67
2024-03-28,159915,创业板ETF,1.933,1.967,1.905,1.939,4202393,8149711.69
2024-03-28,510300,沪深300ETF,3.054,3.119,3.02,3.085,2525932,7792465.8
2024-03-28,511010,国债ETF,109.422,109.808,109.141,109.526,2174995,238219496.98
2024-03-29,159915,创业板ETF,1.945,1.955,1.913,1.922,2621336,5038699.78
2024-03-29,510300,沪深300ETF,3.087,3.143,3.009,3.064,1672402,5124723.39
2024-03-29,511010,国债ETF,109.52,109.695,109.268,109.443,1208700,132283464.72
2024-04-01,159915,创业板ETF,1.912,2.023,1.87,1.98,1787673,3538730.89
2024-04-01,510300,沪深300ETF,3.051,3.133,3.01,3.091,1254649,3877740.25
